timestamp_ns,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,linacc_x_m_s2,linacc_y_m_s2,linacc_z_m_s2
2449493567000,-4.529296875,-1.36328125,-1.0234375,-4.578125,2.55078125,-11.40234375
2449496115000,-4.6640625,-1.578125,-0.953125,-5.0625,1.5,-10.40234375
2449498707000,-4.771484375,-1.763671875,-0.90234375,-5.48046875,0.41796875,-9.33203125
2449501189000,-4.845703125,-1.93359375,-0.84375,-5.92578125,-0.49609375,-8.2421875
2449503610000,-4.892578125,-2.09765625,-0.7734375,-5.90234375,-0.54296875,-8.28125
2449506291000,-4.916015625,-2.267578125,-0.7265625,-6.2265625,-1.68359375,-7.18359375
2449508594000,-4.921875,-2.427734375,-0.6640625,-6.203125,-1.73046875,-7.22265625
2449511153000,-4.92578125,-2.623046875,-0.591796875,-6.4609375,-2.9453125,-6.1015625
2449513816000,-4.921875,-2.8203125,-0.521484375,-6.4296875,-3.0,-6.1484375
2449516166000,-4.916015625,-3.0390625,-0.431640625,-6.65625,-4.2109375,-5.0234375
2449518699000,-4.880859375,-3.275390625,-0.318359375,-6.90625,-5.4140625,-4.04296875
2449521330000,-4.822265625,-3.501953125,-0.201171875,-7.13671875,-6.578125,-3.05078125
2449528621000,-4.49609375,-4.25390625,0.197265625,-7.30078125,-7.7578125,-2.19140625
2449533511000,-4.158203125,-4.79296875,0.53125,-7.3359375,-9.78125,-0.75
2449545566000,-3.396484375,-5.896484375,1.34765625,-5.87109375,-12.5234375,1.99609375
2449548561000,-3.01953125,-6.400390625,1.763671875,-5.75390625,-12.6484375,1.72265625
2449551101000,-2.814453125,-6.59375,1.95703125,-5.15625,-13.12109375,2.80078125
2449553761000,-2.625,-6.75,2.16015625,-4.5,-13.37109375,3.87890625
2449556203000,-2.40234375,-6.875,2.34375,-4.453125,-13.44140625,3.73046875
2449558552000,-2.173828125,-6.958984375,2.51171875,-3.44921875,-13.68359375,4.83203125
2449561089000,-1.935546875,-6.98828125,2.669921875,-2.26171875,-13.7734375,5.9765625
2449568503000,-1.251953125,-6.83203125,3.04296875,-0.8828125,-13.828125,6.765625
2449572960000,-1.03125,-6.685546875,3.12890625,1.3203125,-13.12890625,8.91015625
2449583547000,-0.154296875,-5.638671875,3.521484375,3.51171875,-10.953125,10.60546875
2449588362000,0.09765625,-5.1484375,3.658203125,3.51953125,-11.1171875,10.35546875
2449591036000,0.20703125,-4.8828125,3.712890625,4.29296875,-10.26171875,10.7734375
2449593498000,0.30859375,-4.595703125,3.73828125,5.23046875,-9.44921875,11.11328125
2449596243000,0.419921875,-4.287109375,3.767578125,5.9140625,-8.8515625,11.26171875
2449598666000,0.515625,-3.970703125,3.78125,6.796875,-8.08984375,11.55078125
2449603588000,0.6875,-3.259765625,3.724609375,7.42578125,-7.41796875,11.68359375
2449611104000,0.9140625,-2.125,3.533203125,7.80859375,-5.7734375,11.484375
2449619971000,1.169921875,-1.107421875,3.169921875,8.19921875,-4.03515625,11.07421875
2449623417000,1.373046875,-0.4765625,2.884765625,8.16796875,-4.16796875,11.05859375
2449625941000,1.50390625,-0.19140625,2.70703125,8.546875,-3.70703125,10.9140625
